,adult,backdrop_path,genre_ids,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,name,vote_average,vote_count,netflix_title
602,False,/msyFOd2iu4uazd4su42919S21Wm.jpg,"[16, 10759]",38693,['US'],en,Ninjago: Masters of Spinjitzu,"When the fate of their world, Ninjago, is challenged by great threats, it's up to the ninja: Kai, Jay, Cole, Zane, Lloyd and Nya to save the world.",85.887,/fqb9X4th2p2voefRLqdv1xoZQmC.jpg,2012-01-11,Ninjago: Masters of Spinjitzu,7.8,642,LEGO Ninjago: Masters of Spinjitzu
603,False,/yByQJZWSnOceXvyqkkd7Y3jPscl.jpg,"[16, 10759, 10751, 35]",94107,['US'],en,LEGO City Adventures,"Welcome to LEGO City, a modern metropolis filled with the fiercest firefighters, the cream of the crop cops, and so many Blockheads. Every citizen will assemble together for the most awesomely awesome adventures.",13.161,/w7HPGA6eSyem1fmP1JkaX6Clllx.jpg,2019-06-22,LEGO City Adventures,7.265,34,LEGO: CITY Adventures
604,False,/9iSVTnGkNsdaPRuK7iig6wnwC9W.jpg,"[16, 35, 10762]",18352,['US'],en,The Garfield Show,"Your favorite lazy, fat cat is at it again. Garfield, Odie, Jon and the rest of the gang are back for more funny misadventures. Whether he's scarfing down lasagna or tricking Nermal the kitten, Garfield is guaranteed to crack you up. But remember: He hates Mondays!",22.955,/jBAXfUHvVTBCsCwP1xNG6B3bZ0d.jpg,2009-11-02,The Garfield Show,5.2,44,The Garfield Show
605,False,/2kmVjjuAJqx7SQwMLHgkWCCHVSi.jpg,"[80, 18, 9648]",99480,['KR'],ko,모범형사,"A drama about the race between people who want to get closer to the truth and those who want to cover it up. Jang Seung Jo will take on the role of Oh Ji Hyuk, an elite detective of nine years who does not share his feelings with others due to pain he experienced when he was young. He is not swayed by money and power, even with the huge wealth he inherited from his uncle.",10.619,/oj9zTCRn8tfuXTcqa0UbOCO2DZX.jpg,2020-07-06,The Good Detective,8.2,17,The Good Detective
606,False,/aWZZuZTnT17lwa3REpIvlRpK4er.jpg,"[16, 35]",38605,['JP'],ja,こえでおしごと! The ANIMATION,"Koe de Oshigoto!, also known by the short title KoeGoto, is a 2008–2013 manga series by Azure Konno, about a girl working as a voice actress for an eroge development company. It was serialized in Wani Books' monthly Comic Gum magazine. A two-episode anime adptation was produced by Studio Gokumi and released in 2010 and 2011.",303.216,/tNi4YrVEyscDIytxI8w85X7O5PQ.jpg,2010-11-17,Working with Voice!,6.4,7,Voice
607,False,/6yG33k1tTY4wQbActSwZxpN3ezX.jpg,[99],106752,['BR'],pt,Afronta!,"This docuseries spotlights Afro-Brazilian thinkers sharing their individual journeys and discussing representation, entrepreneurship and community.",0.6,/d0UucWQSlUDFjXXsONZFk70mmdP.jpg,2017-11-20,Afronta! Facing It!,2.0,1,Afronta! Facing It!
608,False,/it4bzCJMXwAo4jYLkodQmdufINm.jpg,[10764],67855,['AU'],en,Zumbo's Just Desserts,Australia’s very own Willy Wonka Adriano Zumbo and acclaimed British chef Rachel Khoo go in search of Australia’s sweetest home cooks. Amateur dessert makers from around the country will put their sweet baking skills to the test until the ultimate dessert king or queen is crowned.,3.625,/9HRjQL4Umbt8RDN3PInX4jHzZNi.jpg,2016-08-22,Zumbo's Just Desserts,6.1,16,Zumbo's Just Desserts
609,False,/80BRASQnT9KT7BkFeEI0EdeRIF3.jpg,"[18, 10765, 10759]",1403,['US'],en,Marvel's Agents of S.H.I.E.L.D.,"Agent Phil Coulson of S.H.I.E.L.D. (Strategic Homeland Intervention, Enforcement and Logistics Division) puts together a team of agents to investigate the new, the strange and the unknown around the globe, protecting the ordinary from the extraordinary.",120.452,/gHUCCMy1vvj58tzE3dZqeC9SXus.jpg,2013-09-24,Marvel's Agents of S.H.I.E.L.D.,7.482,3122,Marvel's Agents of S.H.I.E.L.D.
610,False,/zq4WB5WYQCqTV4eLLav6CcTPjGb.jpg,[99],76305,['US'],en,Somebody Feed Phil,"""Everybody Loves Raymond"" creator Phil Rosenthal travels the globe to take in the local cuisine and culture of Bangkok, Lisbon, Mexico City and more.",6.737,/fWY91WorQ44JJ8w2f513NfrRR2a.jpg,2018-01-12,Somebody Feed Phil,7.5,31,Somebody Feed Phil
611,False,/wHdFKpwd98z3M8GVBB09iiKjlxK.jpg,"[80, 18]",73671,['IT'],it,Suburra,"In 2008, a fight over land in a seaside town near Rome spirals into a deadly battle between organized crime, corrupt politicians and the Vatican.",21.791,/ri1WF0vxDfJcUW8iNUOu8OsmVeJ.jpg,2017-10-06,Suburra: Blood on Rome,7.409,142,Suburra: Blood on Rome
612,False,/r3ztpjprCKtzpmMgRbxEIoGWA7m.jpg,"[16, 10759, 10765]",111111,['US'],en,Blood of Zeus,"In a brewing war between the gods of Olympus and the titans, Heron, a commoner living on the outskirts of ancient Greece, becomes mankind's best hope of surviving an evil demon army, when he discovers the secrets of his past.",15.743,/zXRR5tgGLtKrRmuN4ko9SLAdCiZ.jpg,2020-10-27,Blood of Zeus,7.876,400,Blood of Zeus
613,False,/yH72wmzAsjmp4KlbOSf7w8Zk70u.jpg,"[16, 10762]",103174,['US'],en,Chico Bon Bon: Monkey with a Tool Belt,STEM children's series focusing on construction and how mechanical things work.,4.265,/rBnJbfgDNWSTvSg2Tkps1KS7wTH.jpg,2020-05-08,Chico Bon Bon: Monkey with a Tool Belt,7.0,4,Chico Bon Bon: Monkey with a Tool Belt
614,False,/5Xb3lE6Rqix1p7ys62acWomTRUG.jpg,[10765],112152,['TW'],zh,天巡者,"A baker by day and demon fighter by night, Zhong Kui, a reincarnated deity must jog his amnesiac lover's memory of their millennium-long romance.",4.814,/jgfYU0zWySnyapKIv6bTq2QHgH1.jpg,2020-10-25,The Devil Punisher,6.6,7,The Devil Punisher
615,False,,[99],14427,['US'],en,Barbarians,"Barbarians is a mini-series on The History Channel which tells the story of the most barbaric tribes of the early and late Middle Ages. Two series have currently been produced, each consisting of four episodes. This program tells about what the groups did, who they conquered, and how they fell. Clancy Brown narrated both seasons.",1.4,/7R0pfHZxxpvBtWaS8nQTr6jA2M3.jpg,2004-12-22,Barbarians,6.5,4,Barbarians
616,False,/2sWbm8CRQbgCqDaCoJKIjitnadY.jpg,[99],111726,['US'],en,Move,Discover the brilliant dancers and choreographers who are shaping the art of movement around the world in this documentary series.,5.714,/mhKG2PQWikMb7IkdNhCaR9AHS2f.jpg,2020-10-23,Move,6.9,36,Move
617,False,/mDFaLok5GsXLIkenRFbw6uQULeV.jpg,"[18, 9648, 80, 10759]",97609,['ES'],es,Perdida,"Searching for his kidnapped daughter, Antonio sets off a series of events affecting scores of people when he maneuvers to be sent to prison  in Colombia.",9.743,/v4kNHEq0pMxMMfmpLOyp6h1C8m1.jpg,2020-01-14,Stolen Away,7.053,247,Stolen Away
618,False,/34OGjFEbHj0E3lE2w0iTUVq0CBz.jpg,[18],87739,['US'],en,The Queen's Gambit,"In a Kentucky orphanage in the 1950s, a young girl discovers an astonishing talent for chess while struggling with addiction.",45.99,/zU0htwkhNvBQdVSIKB9s6hgVeFK.jpg,2020-10-23,The Queen's Gambit,8.55,3531,The Queen's Gambit
619,False,/hko5DpJPBjQot2L8yNqazCZJpRf.jpg,[10767],76178,['US'],en,My Next Guest Needs No Introduction With David Letterman,TV legend David Letterman teams up with fascinating global figures for in-depth interviews and curiosity-fueled excursions in this monthly talk show.,7.008,/5dObN91CjQPUhgQoEMbpmLTtxc8.jpg,2018-01-12,My Next Guest Needs No Introduction With David Letterman,7.17,47,My Next Guest Needs No Introduction With David Letterman
620,False,/jnwlOrBiGsGr0Oe93cRrwEOTXNV.jpg,"[99, 18, 9648]",105177,['US'],en,Unsolved Mysteries,"Real cases of perplexing disappearances, shocking murders and paranormal encounters fuel this gripping revival of the iconic documentary series.",12.681,/a97V0nC9IVtidZAFOx7VrBT0IWW.jpg,2020-07-01,Unsolved Mysteries,7.8,270,Unsolved Mysteries
621,False,/8NK9un1DPUTgRzGtJHMvpdIB5Ay.jpg,"[18, 35]",99048,['KR'],ko,스타트업,Young entrepreneurs aspiring to launch virtual dreams into reality compete for success and love in the cutthroat world of Korea's high-tech industry.,19.433,/hxJQ3A2wtreuWDnVBbzzXI3YlOE.jpg,2020-10-17,Start-Up,8.417,252,Start-Up
622,False,/tw3l7iMbJ6PKwI9QPbbczq73Pho.jpg,[18],104229,['US'],en,Grand Army,"Five students at the largest public high school in Brooklyn take on a chaotic world as they fight to succeed, survive, break free and seize the future.",12.323,/muCLCLA9RiYsVhk7pjzcbShsUYq.jpg,2020-10-16,Grand Army,7.862,134,Grand Army
623,False,/lpRROknTUlvJ8gPgmRUlIoOVCdA.jpg,[18],99807,['FR'],fr,La Révolution,"1787, France. While investigating a series of mysterious murders, Joseph Guillotin - the future inventor of the world famous ‘Guillotine’ - uncovers an unknown virus: the Blue Blood. The disease quickly spreads amongst the French aristocracy, driving them to murder ordinary people and soon leads to a rebellion.",7.451,/cSj4x6ZTTc8evF9NwE5pBjXclW4.jpg,2020-10-16,La Révolution,6.8,189,La Révolution
624,False,/bTMlr4Kt6RfPfuzQEfv2CJmWhfr.jpg,[18],105904,"['MX', 'ES']",es,Alguien tiene que morir,"In 1950s Spain, a couple summon their son home from Mexico to introduce him to his fiancée, but are shocked when he returns with a ballerino.",10.274,/srFvdWGF1ZJc8JYHx9AdyMy968p.jpg,2020-10-16,Someone Has to Die,7.219,199,Someone Has to Die
625,False,/8mNQpab95fhyR2JF4nJ6dIORwKJ.jpg,"[16, 35, 10765]",92684,['US'],en,The Last Kids on Earth,"Young teenager Jack Sullivan and a group of friends live in a decked-out tree house, playing video games, eating candy, and fighting zombies in the aftermath of a monster apocalypse.",10.714,/lTpGn2hgB0WGFGp6Q6ArkEWWTsk.jpg,2019-09-17,The Last Kids on Earth,7.8,21,The Last Kids on Earth
626,False,/6HQZeq9r7jWSXC8UDDeAfnZpcFJ.jpg,"[10762, 16, 35]",5200,['GB'],cy,Sam Tân,"Follow the adventures of fireman Sam and his colleagues as they protect the citizens of the Welsh town of Pontypandy. Whenever the alarm sounds, brave Sam and his co-workers can be counted on to jump into a fire engine, hop onto a helicopter, or even launch an inflatable lifeboat to battle blazes, mount rescue missions, or provide medical attention to those in need.",36.302,/sXsqaIOjemMuHxGu3XukIyVM7jN.jpg,1987-11-17,Fireman Sam,6.583,24,Fireman Sam
627,False,/5SQaNc5loVTrx1cDBnB72ewXLPp.jpg,"[35, 18]",2691,['US'],en,Two and a Half Men,A hedonistic jingle writer's free-wheeling life comes to an abrupt halt when his brother and 10-year-old nephew move into his beach-front house.,213.716,/A9QDK4OWpv41W27kCv0LXe30k9S.jpg,2003-09-22,Two and a Half Men,7.449,2686,Half & Half
628,False,/9ID2kmLD67Lcuum2AcniuG2jB0F.jpg,[10759],138288,['CN'],zh,云襄传,"Yun Xiang, a disciple of Yuntai, entered the arena after ten years of hard practice. In the process of traversing the rivers and lakes, Yun Xiang met several friends and gradually realized the warmth of friendship. Shu Yanan, a weird elf, intelligent and alert woman, made Yun Xiang even more dimly affectionate. The energetic Yunxiang and his friends spent a period of happiness and enmity together. But the good times didn't last long. With the in-depth investigation of the past genocide tragedies, Yun Xiang unearthed more appalling secrets, and the situation began to take a turn for the worse. He has experienced deception, betrayal, and separation of life and death, and realized that Yuntai, which once took the blessing of life, has long fallen. Yun Xiang decided to stand up and defend the justice in his heart, even at the expense of himself.",351.295,/s7kgXVNKQDtBRUUfQa5ELwxOpg9.jpg,2023-05-01,The Ingenious One,8.0,2,One on One
629,False,/i01wnWz0Z3rMATqbkAVLHEaGbNP.jpg,"[10759, 10765, 10762]",2328,['US'],en,Power Rangers,"A team of teenagers with attitude are recruited to save Angel Grove from the evil witch, Rita Repulsa, and later, Lord Zedd, Emperor of all he sees, and their horde of monsters.",26.565,/8lnX8RWeGBdEQPOvf2IKoRtKfZO.jpg,1993-08-28,Power Rangers,6.932,628,Power Rangers Beast Morphers
630,False,/dGgvpenafPt6sFZjMoZtOp4YwTX.jpg,[18],110862,['US'],en,Social Distance,"Shot in isolation, this tragicomic anthology series features both dark and funny takes on how people strive to stay connected while staying apart.",6.257,/n0S3xJwIuhOewXgaYS4zcm4rkDq.jpg,2020-10-15,Social Distance,6.541,37,Social Distance
631,False,/kotdWTTLFEcXDkUvG6agnoKPerj.jpg,"[10764, 35]",110512,[],en,The Cabin with Bert Kreischer,"Fast-living comic Bert Kreischer heads to a cabin for some self-care and invites his funny friends to join his quest to cleanse his mind, body and soul.",4.488,/6pGq8TMpkmFjK33tiiOtRWbtHX4.jpg,2020-10-13,The Cabin with Bert Kreischer,7.389,9,The Cabin with Bert Kreischer
632,False,/uaCBOSZnFSJtOLWSvxA2NVreGv1.jpg,"[16, 10762, 10759]",95599,['US'],en,Kipo and the Age of Wonderbeasts,"A sheltered girl gets a crash course in survival when a mutant attack sends her to the surface, far from the safety of her underground home.",16.267,/4yPluNRnnaO68VOhwDTA46wDXVN.jpg,2020-01-14,Kipo and the Age of Wonderbeasts,8.356,177,Kipo and the Age of Wonderbeasts
633,False,/lembHF7s22aMxBM5ua8xfKuo9tH.jpg,"[10764, 99]",110749,['US'],en,Deaf U,"In this reality series, a tight-knit group of Deaf and hard of hearing students share their stories and explore life at Gallaudet University.",4.242,/90QWtnLPfI5nJltVz0tmp2N8sEY.jpg,2020-10-09,Deaf U,5.0,5,Deaf U
634,False,/isevY1UDcpaAYlYo7IqoSAU9s81.jpg,"[9648, 18]",109958,['US'],en,The Haunting of Bly Manor,"After an au pair’s tragic death, Henry Wingrave hires a young American nanny to care for his orphaned niece and nephew who reside at Bly Manor with the estate’s chef Owen, groundskeeper Jamie and housekeeper, Mrs. Grose. But all is not as it seems at the manor, and centuries of dark secrets of love and loss are waiting to be unearthed in this chilling tale.",23.799,/vIXQ8UymmQ7zJEPrKJP3s3fSbhR.jpg,2020-10-09,The Haunting of Bly Manor,7.702,889,The Haunting of Bly Manor
635,False,/ijzttrf3YFyfkyHOpOAkGDi336o.jpg,"[35, 18]",106465,['KR'],ko,도도솔솔라라솔,"A riches-to-rags pianist who loses everything but her smile is guided by twinkling little stars to a small town where she finds hope, home and love.",6.274,/v2LOL5NLuHivBhOQ1ybEBgyAVpC.jpg,2020-10-07,Do Do Sol Sol La La Sol,6.895,19,Do Do Sol Sol La La Sol
636,False,/d9U3Nv7oRofV2iGTkIwMd8341Nx.jpg,"[10759, 35, 80, 9648, 18]",107442,['KR'],ko,사생활,"In a world where data is no longer private, con artists uncover a sinister surveillance scheme headed by the government and a greedy corporation.",6.779,/xLFKRcp81TnBRs1bc3FHOhylcjB.jpg,2020-10-07,Private Lives,5.8,14,Private Lives
637,False,/hTExot1sfn7dHZjGrk0Aiwpntxt.jpg,"[10765, 18, 10759]",48866,['US'],en,The 100,"100 years in the future, when the Earth has been abandoned due to radioactivity, the last surviving humans live on an ark orbiting the planet — but the ark won't last forever. So the repressive regime picks 100 expendable juvenile delinquents to send down to Earth to see if the planet is still habitable.",139.516,/wcaDIAG1QdXQLRaj4vC1EFdBT2.jpg,2014-03-19,The 100,7.917,7474,The 100
638,False,/zAIQe3fbvy94EqoCJSkaGiEQUhQ.jpg,"[10765, 18]",95202,['RU'],ru,Эпидемия,"Facing the end of civilization when a terrifying plague strikes, a group risks their lives, loves — and humanity — in a brutal struggle to survive.",23.359,/8zIwJf5rDZU04uj0gS1hlz2m6Ui.jpg,2019-11-14,To the Lake,7.497,177,To the Lake
639,False,/kPVMCvZWmOWumIfZHdIU0Hl3GHc.jpg,"[80, 99]",111086,['IN'],en,Bad Boy Billionaires: India,"This investigative docuseries explores the greed, fraud, and corruption that built up - and ultimately brought down - India's most infamous tycoons.",2.225,/dosaLkSyo4S98wjWgKsEaf1v5zQ.jpg,2020-10-05,Bad Boy Billionaires: India,7.6,10,Bad Boy Billionaires: India
640,False,,"[16, 10762]",208761,['KR'],ko,꼬모는 궁금해,,0.6,/iSuIfSSsnjm5rJ0FLlKsBPg34yq.jpg,2017-01-01,꼬모는 궁금해,2.0,1,Qurious Como
641,False,,"[16, 10751, 10762]",211149,['US'],en,Dreamworks Happy Holidays from Madagascar,,1.644,/4ue6bSwnDfpROodAqQEU1po5DpG.jpg,2005-04-01,Dreamworks Happy Holidays from Madagascar,2.0,1,DreamWorks Happy Holidays from Madagascar
642,False,/xkKIruOg4NoADdPjJJrvfiJHRdZ.jpg,"[18, 35]",82596,['US'],en,Emily in Paris,"When ambitious Chicago marketing exec Emily unexpectedly lands her dream job in Paris, she embraces a new life as she juggles work, friends and romance.",39.409,/Ak59Y9bzykmV0wAiwKsqrbORDBo.jpg,2020-10-02,Emily in Paris,7.826,1105,Emily in Paris
643,False,/d5jeHsiD9IUa1QL2VSizsEwjiBe.jpg,"[18, 10751, 10765]",2260,['AU'],en,H2O: Just Add Water,H2O: Just Add Water revolves around three teenage girls facing everyday teen problems with an added twist: they cope with the burden of growing a giant fin and transforming into mermaids whenever they come in contact with water.,33.338,/jSnemLaRSsmsinVRHDJKRb6pviW.jpg,2006-07-07,H2O: Just Add Water,7.8,500,H2O: Just Add Water
644,False,/lKSHKIpBfmi3C5dLEJUraLHZdns.jpg,[18],86848,['US'],en,Evil,"Skeptical female clinical psychologist Kristen Bouchard joins a priest-in-training and a blue-collar contractor as they investigate supposed miracles, demonic possessions, and other extraordinary occurrences to see if there’s a scientific explanation or if something truly supernatural is at work.",43.624,/kkVRKLRy3Gj6nIzMldSmtr8zU8n.jpg,2019-09-26,Evil,7.838,455,Evil
645,False,/pnKlgwSHfBcsz7zt4acZPwdvDlQ.jpg,"[18, 10765]",80741,['KR'],ko,아는 와이프,"After receiving a bizarre chance to go back in time, a man wakes up to find that his whole life — including the person he married — is different.",13.266,/CsVRNfNVmWeyHp6z4gBh3OGwFY.jpg,2018-08-01,Familiar Wife,8.067,90,Familiar Wife
646,False,/bx5aQGsWOYfvNhVGmuLD0ztGqX3.jpg,"[16, 35, 18]",62273,['JP'],ja,食戟のソーマ,"Yukihira Souma's dream is to become a full-time chef in his father's restaurant and surpass his father's culinary skill. But just as Yukihira graduates from middle schools his father, Yukihira Jouichirou, closes down the restaurant to travel and cook around the world. Although downtrodden, Souma's fighting spirit is rekindled by a challenge from Jouichirou which is to survive in an elite culinary school where only 10% of the students graduate. Can Souma survive?",32.685,/drteIrKPh0qaTYitGkxAOKoidsR.jpg,2015-04-04,Food Wars! Shokugeki no Soma,8.57,647,Food Wars!: Shokugeki no Soma
647,False,/v1I0MO1uSplZiF9hxUv6UXjMSjj.jpg,"[18, 80]",110115,['BR'],pt,"Bom Dia, Verônica","While hunting for a dating-site predator, an underused cop discovers a husband and wife with a horrific secret — and a web of conspiracy hiding it.",9.788,/pCjXfCDnbO46N0My7rJ23zQ5K1c.jpg,2020-10-01,"Good Morning, Verônica",7.4,70,"Good Morning, Verônica"
648,False,,[],112312,[],en,Journey of an African Colony,The untold stories and unsung heroes that paved Nigeria's road to independence.,0.98,,2020-10-29,Journey of an African Colony,0.0,0,Journey of an African Colony
649,False,/uQiG4fDBsho8mxfICXZ2bz8aGW1.jpg,[18],94002,['DE'],de,Oktoberfest 1900,"A young girl falls in love with a poor brewer's son. Their relationship is opposed by the girl's father, a rich mobster who has come to town to try to bully his way into the inner circle of Munich's brewery dynasties.",6.18,/4feT03w8nrxw7mNS3nsFdP23bfd.jpg,2020-09-15,Oktoberfest: Beer and Blood,6.857,35,Oktoberfest: Beer & Blood
650,False,/u35W5IWVb4Je3foNDc25Pk8nfPD.jpg,[18],92840,['AR'],es,Secreto bien guardado,"In 1940 Argentina, a Jewish 17-year-old on vacation with her family falls in love with a young Nazi lawyer staying at the same hotel.",1.601,/4rzxLerGhXGRsrRYJUkgzvdGmtT.jpg,2019-04-15,Secreto bien guardado,7.333,3,Secreto bien guardado
651,False,/5PUo6C8LAzcTzkuPKgLXuUFjafi.jpg,"[16, 10765, 10759]",45782,['JP'],ja,ソードアート・オンライン,"In the near future, a Virtual Reality Massive Multiplayer Online Role-Playing Game (VRMMORPG) called Sword Art Online has been released where players control their avatars with their bodies using a piece of technology called Nerve Gear. One day, players discover they cannot log out, as the game creator is holding them captive unless they reach the 100th floor of the game's tower and defeat the final boss. However, if they die in the game, they die in real life. Their struggle for survival starts now...",52.761,/mK9zGGk90VmHLOnK79sqlGFjZjW.jpg,2012-07-08,Sword Art Online,8.237,1482,Sword Art Online
652,False,/qHR7TNff5sohWOw8s8XWuYd8FHX.jpg,[35],3554,['US'],en,The Parkers,"The Parkers is an American sitcom that aired on UPN from August 30, 1999, to May 10, 2004. A spin-off of UPN's Moesha, The Parkers features the mother-daughter team of Nikki and Kim Parker. The Parkers' signature ""Heeyyy"" greeting became very popular in the early 2000s.",18.175,/57ysuKFaZUCG5XvN6GiPaxkIleq.jpg,1999-08-30,The Parkers,8.1,20,The Parkers
653,False,/bFglauMWth74sMjvyvI0XqkkKw9.jpg,[35],89611,['US'],en,The Unicorn,"A tight-knit group of best friends and family helps Wade embrace his “new normal” in the wake of the loss of his wife. As a sometimes ill-equipped but always devoted single parent to his two adolescent daughters, he is taking the major step of dating again.",9.746,/oSYdL41zQL5WsQEW2gQgyvEdv1M.jpg,2019-09-16,The Unicorn,6.7,27,The Unicorn
654,False,/bBZHR9AQ1m5qYI1zCxqSkriSnh4.jpg,"[80, 10759]",94156,['MX'],es,No te puedes esconder,"After discovering that her husband is involved with drug trafficking, and she decides to cooperate with the DEA, Lidia is forced to move to Spain with her teenage daughter, fleeing her tragic past to start a new life. Two years later, in Spain, Lidia's life enters chaos once more when someone is sent to kill her and her daughter is kidnapped.",13.155,/5QVyAvbiOGNOcIbyRJsdyT1bant.jpg,2019-09-30,You Cannot Hide,7.122,74,You Cannot Hide
655,False,/5U0dYTkHXPhoExNnEm5iKrpDqtr.jpg,"[16, 35, 18, 9648, 10765]",50712,['JP'],ja,黒執事,"In Victorian-era London, on the night of Ciel Phantomhive's tenth birthday a fire destroyed his manor and killed both of his parents. In a moment of death Ceil strikes a deal with a demon, his soul in exchange for revenge. This demon becomes his butler and calls himself by name of Sebastian Michaelis, to protect and serve Ciel until the deal has been completed. One month after the fire Ciel returns from being missing, with his new butler Sebastian. Ceil is now the head of the Phantomhive corporation, handling all business affairs as well as the work as the Queen of England’s guard dog and looking for his parents murders.",43.493,/iXGs130TRoUplHf0o86zp9MqAYc.jpg,2008-10-02,Black Butler,7.4,128,Black Butler
656,False,/hxeevnOc0TL1QGpmWnWhTRGUXwC.jpg,[35],67156,['US'],en,Man with a Plan,A dad finds out that parenting is harder than he thought after his wife goes back to work and he's left at home to take care of the kids.,23.589,/fCJMHR0GmR4layd4KQXC1HUPMlf.jpg,2016-10-24,Man with a Plan,6.698,101,Man with a Plan
657,False,/bPJ6t9O4pFlpZ5OvauM5EGBOd0L.jpg,[18],44856,['AU'],en,Wentworth,Bea Smith is locked up while awaiting trial for the attempted murder of her husband and must learn how life works in prison. A modern adaptation and sequel of the iconic Prisoner series.,50.354,/vRwuz20zSbZLdQttyFueMtTGNdh.jpg,2013-05-01,Wentworth,8.082,232,Wentworth
658,False,/3HfRky01LziSkkA1gSWZjvpeqNy.jpg,[99],110343,[],en,"Whose Vote Counts, Explained","The right to vote is at the foundation of America's democracy. But not every vote is created equal. How does the system work, and can it be fixed?",4.193,/eEL3odacWADtN1MrATzbhS5nZcZ.jpg,2020-09-28,"Whose Vote Counts, Explained",6.864,22,"Whose Vote Counts, Explained"
659,False,/5VltHQJXdmbSD6gEJw3R8R1Kbmc.jpg,"[9648, 10765, 10759]",65820,['US'],en,Van Helsing,"Vanessa Helsing, the daughter of famous vampire hunter and Dracula nemesis Abraham Van Helsing is resurrected five years in the future to find out that vampires have taken over the world and that she possesses unique power over them. She is humanity’s last hope to lead an offensive to take back what has been lost.",64.31,/r8ODGmfNbZQlNhiJl2xQENE2jsk.jpg,2016-09-23,Van Helsing,7.084,778,Van Helsing
660,False,/64BUMjqFnfs3qKKQtwOHPIz224f.jpg,"[10765, 35]",66573,['US'],en,The Good Place,"Eleanor Shellstrop, an ordinary woman who, through an extraordinary string of events, enters the afterlife where she comes to realize that she hasn't been a very good person. With the help of her wise afterlife mentor, she's determined to shed her old way of living and discover the awesome (or at least the pretty good) person within.",41.605,/eFV0O3u0CbVdhEYIozea4iZRn3O.jpg,2016-09-19,The Good Place,7.952,1197,The Good Place
661,False,/zyvJMrcobrY3YsedjoDAd5rbgZu.jpg,"[99, 80]",110412,['DE'],de,Rohwedder,"In April 1991, Detlev Rohwedder, the head of Treuhand, the East German Privatization and Restructuring Agency, was assassinated in Dusseldorf. This documentary details the strange evidence recovered.",4.292,/r2g4LcosEOoEOxD2ICeIlw5agMJ.jpg,2020-09-25,A Perfect Crime,7.094,32,A Perfect Crime
662,False,/huoFIrQLptjvUMMoTAVKv4kpfc4.jpg,"[16, 10762, 35]",88393,['IN'],xx,Mighty Little Bheem,An innocent toddler’s boundless curiosity -- and extraordinary might -- lead to mischief and adventure in his small Indian town.,8.072,/2iw5aWhN5quKEE4j59AKjOlzR6B.jpg,2019-04-12,Mighty Little Bheem,8.2,12,Mighty Little Bheem
663,False,/4V5s1IMSqtF44nCbIuOWCtXsxNc.jpg,[35],109616,['US'],en,Sneakerheads,Family man Devin falls back into his sneaker obsession after his pal Bobby talks him into a wheeling-dealing scheme to score a mythical pair of kicks.,8.181,/nyNFE30mDGiVBxebUS38nPmmc0j.jpg,2020-09-25,Sneakerheads,7.414,133,Sneakerheads
664,False,/mL3E1KZY0am15JVVQqCmfWaBm3P.jpg,[10765],87313,['KR'],ko,보건교사 안은영,"Wielding a light-up sword through the dark corners of a high school, a nurse with an unusual gift protects students from monsters only she can see.",10.793,/uemn2sQ4FsnplGxRGebMmwbgeex.jpg,2020-09-25,The School Nurse Files,7.65,100,The School Nurse Files
665,False,/mjyQ8qrAfclEahb7cdPZNMU5nMn.jpg,[99],89557,['US'],en,The Chef Show,"Writer, director and food enthusiast Jon Favreau and chef Roy Choi explore food in and out of the kitchen with accomplished chefs and celebrity friends.",8.975,/s8AeydpsdX9KoyB6Y1qGuY5jl1O.jpg,2019-06-07,The Chef Show,7.672,29,The Chef Show
666,False,/n5fpCHF6gu9Kwaz8xvvxCmZmGWu.jpg,[99],110193,['US'],en,The Playbook,Coaches with championship résumés share their personal rules for success in sports and life in this reflective and inspiring documentary series.,5.899,/5uF9KDU5oxcWdAw2x4k2QGMPyQm.jpg,2020-09-22,The Playbook,6.5,41,The Playbook
667,False,/yOVirMkEYTPnBmWg3M62mZSOVwW.jpg,[],219676,['IN'],hi,Fukrey Boyzzz,"A troublemaking trio dreams big, plays hard and stirs up all sorts of classroom mischief in this animated spinoff of the popular Hindi film franchise.",1.224,/i3Pc8tG2tyDT28TGzGXuV6jq7yH.jpg,2019-10-12,Fukrey Boyzzz,0.0,0,Fukrey Boyzzz
668,False,/rvWBOJAB7EVik0BX6h9cBPJF2zE.jpg,"[9648, 18, 80]",81354,['US'],en,Ratched,"An origins story, beginning in 1947, which follows Ratched's journey and evolution from nurse to full-fledged monster tracking her murderous progression through the mental health care system.",15.215,/mDakjPhBYXIKSgeDiWl7hBzvsrD.jpg,2020-09-18,Ratched,7.8,965,Ratched
669,False,/bnLOYyNlcHbqLjQlOLtCBGweWVu.jpg,[10764],109819,['US'],en,Barbecue Showdown,Eight of the country's best backyard smokers and pitmasters vie for the title of American Barbecue Champion in a fierce but friendly faceoff.,13.047,/4yf81AlYGP5sDKtAwluGmcPjMlU.jpg,2020-09-18,Barbecue Showdown,5.9,8,The American Barbecue Showdown
